Unnamed: 0,Unemployed total ;  Persons ;  Australia ;.2,Unemployed total ;  Persons ;  > New South Wales ;.2,Unemployed total ;  Persons ;  > Victoria ;.2,Unemployed total ;  Persons ;  > Queensland ;.2,Unemployed total ;  Persons ;  > South Australia ;.2,Unemployed total ;  Persons ;  > Western Australia ;.2,Unemployed total ;  Persons ;  > Tasmania ;.2,Unemployed total ;  Persons ;  > Northern Territory ;.1,Unemployed total ;  Persons ;  > Australian Capital Territory ;.1,Unemployed total ;  > Males ;  Australia ;.2,Unemployed total ;  > Males ;  > New South Wales ;.2,Unemployed total ;  > Males ;  > Victoria ;.2,Unemployed total ;  > Males ;  > Queensland ;.2,Unemployed total ;  > Males ;  > South Australia ;.2,Unemployed total ;  > Males ;  > Western Australia ;.2,Unemployed total ;  > Males ;  > Tasmania ;.2,Unemployed total ;  > Males ;  > Northern Territory ;.1,Unemployed total ;  > Males ;  > Australian Capital Territory ;.1,Unemployed total ;  > Females ;  Australia ;.2,Unemployed total ;  > Females ;  > New South Wales ;.2,Unemployed total ;  > Females ;  > Victoria ;.2,Unemployed total ;  > Females ;  > Queensland ;.2,Unemployed total ;  > Females ;  > South Australia ;.2,Unemployed total ;  > Females ;  > Western Australia ;.2,Unemployed total ;  > Females ;  > Tasmania ;.2,Unemployed total ;  > Females ;  > Northern Territory ;.1,Unemployed total ;  > Females ;  > Australian Capital Territory ;.1,> Unemployed looked for full-time work ;  Persons ;  Australia ;.2,> Unemployed looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for full-time work ;  Persons ;  > Victoria ;,> Unemployed looked for full-time work ;  Persons ;  > Queensland ;,> Unemployed looked for full-time work ;  Persons ;  > South Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Males ;  Australia ;.2,> Unemployed looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Males ;  > Victoria ;,> Unemployed looked for full-time work ;  > Males ;  > Queensland ;,> Unemployed looked for full-time work ;  > Males ;  > South Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Females ;  Australia ;.2,> Unemployed looked for full-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Females ;  > Victoria ;,> Unemployed looked for full-time work ;  > Females ;  > Queensland ;,> Unemployed looked for full-time work ;  > Females ;  > South Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Females ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  Persons ;  Australia ;.2,> Unemployed looked for only part-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for only part-time work ;  Persons ;  > Victoria ;,> Unemployed looked for only part-time work ;  Persons ;  > Queensland ;,> Unemployed looked for only part-time work ;  Persons ;  > South Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for only part-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Males ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Males ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Males ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Males ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Females ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Females ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Females ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Females ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Females ;  > Australian Capital Territory ;,Unemployment rate ;  Persons ;  Australia ;.2,Unemployment rate ;  Persons ;  > New South Wales ;.2,Unemployment rate ;  Persons ;  > Victoria ;.2,Unemployment rate ;  Persons ;  > Queensland ;.2,Unemployment rate ;  Persons ;  > South Australia ;.2,Unemployment rate ;  Persons ;  > Western Australia ;.2,Unemployment rate ;  Persons ;  > Tasmania ;.2,Unemployment rate ;  Persons ;  > Northern Territory ;.1,Unemployment rate ;  Persons ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Males ;  Australia ;.2,Unemployment rate ;  > Males ;  > New South Wales ;.2,Unemployment rate ;  > Males ;  > Victoria ;.2,Unemployment rate ;  > Males ;  > Queensland ;.2,Unemployment rate ;  > Males ;  > South Australia ;.2,Unemployment rate ;  > Males ;  > Western Australia ;.2,Unemployment rate ;  > Males ;  > Tasmania ;.2,Unemployment rate ;  > Males ;  > Northern Territory ;.1,Unemployment rate ;  > Males ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Females ;  Australia ;.2,Unemployment rate ;  > Females ;  > New South Wales ;.2,Unemployment rate ;  > Females ;  > Victoria ;.2,Unemployment rate ;  > Females ;  > Queensland ;.2,Unemployment rate ;  > Females ;  > South Australia ;.2,Unemployment rate ;  > Females ;  > Western Australia ;.2,Unemployment rate ;  > Females ;  > Tasmania ;.2,Unemployment rate ;  > Females ;  > Northern Territory ;.1,Unemployment rate ;  > Females ;  > Australian Capital Territory ;.1,> Unemployment rate looked for full-time work ;  Persons ;  Australia ;.2,> Unemployment rate looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  Persons ;  > Victoria ;,> Unemployment rate looked for full-time work ;  Persons ;  > Queensland ;,> Unemployment rate looked for full-time work ;  Persons ;  > South Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  > Males ;  > Victoria ;,> Unemployment rate looked for full-time work ;  > Males ;  > Queensland ;,> Unemployment rate looked for full-time work ;  > Males ;  > South Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Females ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Females ;  > New South Wales ;
1985-10-01 00:00:00,534.7846261,188.7920223,120.8736278,97.5318524,52.2401696,47.7335598,17.7505741,5.0256453,4.8371748,310.8840497,114.8177319,62.3499096,59.2535304,30.3523617,27.8301943,10.9073392,2.976615,2.3963676,223.9005764,73.9742904,58.5237182,38.278322,21.8878079,19.9033655,6.8432349,2.0490303,2.4408072,444.9184337,163.8518751,91.9121309,82.298807,45.0639753,38.8584488,15.6949957,4.1022623,3.1359386,289.993919,111.0444575,54.9402516,54.3046762,29.1975221,25.3165164,10.5623608,2.6790594,1.949075,154.9245147,52.8074176,36.9718793,27.9941308,15.8664532,13.5419324,5.1326349,1.4232029,1.1868636,89.8661924,24.9401472,28.9614969,15.2330454,7.1761943,8.875111,2.0555784,0.923383,1.7012362,20.8901307,3.7732744,7.409658,4.9488542,1.1548396,2.5136779,0.3449784,0.2975556,0.4472926,68.9760617,21.1668728,21.5518389,10.2841912,6.0213547,6.3614331,1.7106,0.6258274,1.2539436,7.3199628,7.5466066,6.3364181,8.316464,8.177603,6.9580106,8.9582314,6.8847642,3.784634,6.9515685,7.4682358,5.412274,8.0665007,7.8269752,6.6397291,8.8366112,6.4381203,3.3492382,7.9013634,7.6715599,7.7454091,8.7354886,8.7192571,7.4578919,9.1591559,7.656378,4.3383438,7.4554464,7.9149446,5.9121078,8.6028997,8.7840475,7.1378706,9.6888641,6.362502,3.0633006,6.9392354,7.7004922,5.1171802,7.9663157,8.0159965,6.4954292,8.9921477,5.9948324,2.9743001,8.6615352,8.4072906
1985-11-01 00:00:00,543.0949528,193.9722844,117.4728005,98.2252985,53.1930927,50.5548877,17.1474217,6.1722771,6.3568902,311.3762437,116.1477664,61.9904986,55.7360421,30.6904175,30.4062093,9.9772252,3.0601569,3.3679277,231.7187091,77.824518,55.4823019,42.4892564,22.5026752,20.1486784,7.1701965,3.1121202,2.9889625,443.9649451,163.5457245,90.8292047,79.0541039,44.7461442,41.1829473,14.5958708,5.1667377,4.844212,285.8933018,108.8491915,54.2067159,50.9905793,29.2582,27.7210484,9.5020411,2.594144,2.7713816,158.0716433,54.696533,36.6224888,28.0635246,15.4879442,13.4618989,5.0938297,2.5725937,2.0728304,99.1300077,30.4265599,26.6435958,19.1711946,8.4469485,9.3719404,2.5515509,1.0055394,1.5126782,25.4829419,7.2985749,7.7837827,4.7454628,1.4322175,2.6851609,0.4751841,0.4660129,0.5965461,73.6470658,23.127985,18.8598131,14.4257318,7.014731,6.6867795,2.0763668,0.5395265,0.9161321,7.3143716,7.629156,6.0360764,8.2587022,8.2278587,7.2290322,8.6619398,8.3625506,4.912957,6.8868757,7.4840946,5.2873685,7.5417558,7.8505514,7.1561986,8.0569121,6.6526832,4.661352,7.9800086,7.8564207,7.1705549,9.4352965,8.8050157,7.3417955,9.6726607,11.1907683,5.2311158,7.3574049,7.7947525,5.7576177,8.2090606,8.7023882,7.4567357,8.9771496,8.0636217,4.7301362,6.7706699,7.4926092,4.9403712,7.438901,7.9903474,7.0215697,8.095627,6.0270054,4.2174878,8.7248816,8.4748603
1985-12-01 00:00:00,591.1212989,213.8733552,130.5394714,106.7034555,54.4472233,55.4664588,18.0311829,4.7968055,7.2633463,336.7816063,124.2105742,68.7518823,60.3764048,32.8935672,32.6436902,11.1203496,2.8015035,3.9836345,254.3396926,89.662781,61.7875891,46.3270507,21.5536561,22.8227686,6.9108333,1.995302,3.2797118,485.6784876,180.0143364,102.7775653,85.9151627,45.6558389,46.3044083,15.6294005,4.3485082,5.0332673,305.190697,114.2966782,60.0561144,54.3115246,30.0381116,30.1286015,10.3355854,2.7059419,3.3181394,180.4877906,65.7176582,42.7214509,31.6036381,15.6177273,16.1758068,5.2938151,1.6425663,1.7151279,105.4428113,33.8590188,27.7619061,20.7882928,8.7913844,9.1620505,2.4017824,0.4482973,2.230079,31.5909093,9.913896,8.6957679,6.0648802,2.8554556,2.5150887,0.7847642,0.0955616,0.6654951,73.851902,23.9451228,19.0661382,14.7234126,5.9359288,6.6469618,1.6170182,0.3527357,1.5645839,7.8795576,8.333491,6.6215406,8.8781777,8.3686218,7.8514806,9.0429483,6.5986326,5.4577222,7.3817252,7.9424672,5.8095474,8.1031014,8.3059845,7.5922225,8.925365,6.2827036,5.3263453,8.6522147,8.9434478,7.840992,10.1425434,8.4660563,8.2546552,9.2387983,7.0999102,5.6262823,7.8918448,8.3966553,6.3817403,8.7876043,8.7817491,8.1802406,9.4847548,6.8305756,4.6722449,7.1286508,7.7338086,5.4237323,7.8482663,8.0868771,7.4762315,8.7574816,6.3967628,4.7921251,9.6363076,9.8675459
1986-01-01 00:00:00,624.8409548,228.6850047,131.4141078,112.464116,59.2575852,58.2530175,20.6985795,5.2013164,8.8672277,370.7869748,135.6713559,75.5502806,67.5168712,35.6623235,34.7480274,12.7046586,3.0844065,5.8490511,254.05398,93.0136488,55.8638272,44.9472448,23.5952617,23.5049901,7.9939209,2.1169099,3.0181766,530.86914,199.6872196,106.4332457,92.2505505,51.4061454,51.1504001,17.8115208,4.7915994,7.3384585,335.1843778,124.8836081,65.3732877,59.5557973,33.004164,32.7727298,11.8442554,2.7804145,4.970121,195.6847622,74.8036115,41.059958,32.6947532,18.4019814,18.3776703,5.9672654,2.0111849,2.3683375,93.9718148,28.9977851,24.9808621,20.2135655,7.8514398,7.1026174,2.8870587,0.409717,1.5287692,35.602597,10.7877478,10.1769929,7.9610739,2.6581595,1.9752976,0.8604032,0.303992,0.8789301,58.3692178,18.2100373,14.8038692,12.2524916,5.1932803,5.1273198,2.0266555,0.105725,0.6498391,8.4684459,9.0240186,6.8168431,9.5693159,9.233388,8.3364056,10.5087031,7.0920836,6.8012373,8.1416192,8.6680376,6.4318506,9.0805221,9.0420984,8.0117491,10.191665,7.1356073,7.8129588,8.9954681,9.5990278,7.4172784,10.4111421,9.5383749,8.8676254,11.055264,7.0296101,5.4368604,8.6127885,9.3171327,6.5996405,9.4503613,9.8585807,8.9421815,10.888422,7.5035309,6.6264339,7.8281141,8.4478009,5.8939463,8.6289292,8.994171,8.0259983,10.0908896,6.7051859,7.096864,10.3980955,11.2498673
1986-02-01 00:00:00,665.2924183,242.2235358,145.2112575,123.993212,57.7797557,61.8792073,19.3978677,6.7261836,8.0813987,369.4212947,139.0691757,72.8516526,70.4515068,32.6157878,35.0967722,11.404004,3.7166152,4.2157804,295.8711236,103.1543601,72.3596049,53.5417052,25.1639679,26.7824351,7.9938637,3.0095684,3.8656183,550.3483511,207.8715688,114.2886525,100.6855828,48.1163245,51.2744119,16.8064144,5.5415784,5.7638178,341.0240043,128.8873606,66.0750104,64.663977,30.8498934,32.7101028,10.9958974,3.1187902,3.7229725,209.3243468,78.9842082,48.2136421,36.0216058,17.2664311,18.5643091,5.810517,2.4227882,2.0408453,114.9440672,34.351967,30.922605,23.3076292,9.6634312,10.6047954,2.5914533,1.1846052,2.3175809,28.3972904,10.1818151,6.7766422,5.7875298,1.7658944,2.3866694,0.4081066,0.597825,0.4928079,86.5467768,24.1701519,24.1459628,17.5200994,7.8975368,8.218126,2.1833467,0.5867802,1.824773,8.8385724,9.380945,7.3736868,10.3212448,8.8127165,8.7277861,9.7445622,8.7286754,6.0463509,8.0752516,8.8512265,6.1665427,9.4538197,8.1990473,8.1105575,9.1400857,8.0165352,5.6009273,10.0213299,10.2042611,9.1836819,11.7384529,9.7594917,9.6945985,10.7597127,9.8042387,6.6205556,8.8509771,9.5578003,7.0504336,10.2443091,9.1614392,8.9584034,10.1453746,8.212982,5.3125448,7.9282618,8.6805783,5.9305463,9.3326216,8.3170141,8.0338815,9.3207251,7.1694756,5.3174441,10.9218363,11.44515
1986-03-01 00:00:00,642.5642953,230.105264,139.9390908,118.2179974,57.6101721,61.7855853,19.8247431,7.0186801,8.0627625,353.3844432,130.5927545,70.8615722,64.7064046,32.5764437,35.1859219,10.7619938,4.3001961,4.3991564,289.1798521,99.5125095,69.0775186,53.5115928,25.0337284,26.5996634,9.0627493,2.718484,3.6636061,507.9616969,190.8589756,96.9584469,95.4852577,47.4741183,50.3085837,16.8979905,4.9897882,4.988536,315.742513,119.621131,58.0107116,59.2944072,30.2014169,32.0423844,10.4102552,3.2247166,2.9374901,192.2191839,71.2378446,38.9477353,36.1908505,17.2727014,18.2661993,6.4877353,1.7650716,2.0510459,134.6025984,39.2462884,42.9806439,22.7327397,10.1360538,11.4770016,2.9267526,2.0288919,3.0742265,37.6419302,10.9716235,12.8508606,5.4119974,2.3750268,3.1435375,0.3517386,1.0754795,1.4616663,96.9606682,28.2746649,30.1297833,17.3207423,7.761027,8.3334641,2.575014,0.9534124,1.6125602,8.4498358,8.8491595,7.0050246,9.744539,8.7348679,8.6158065,9.8088681,8.8648509,5.9574753,7.6963165,8.2799554,5.9621977,8.6673523,8.1797658,8.1031991,8.6886756,9.0227168,5.8405745,9.5982031,9.726655,8.5367138,11.4679538,9.5809634,9.4026165,11.5820691,8.6261097,6.104182,8.2250936,8.8518273,6.031312,9.747247,9.0673484,8.7926559,10.3112411,7.5121156,4.6900408,7.3804743,8.0794331,5.2709935,8.579547,8.159345,7.8736993,8.9246937,7.3370036,4.3109449,10.129184,10.5445384
1986-04-01 00:00:00,608.6539106,219.9217828,134.8793979,112.5033043,53.172447,57.4738673,18.5051021,5.7377934,6.4602158,339.586884,126.7432691,71.7423932,62.2806337,30.5874512,31.7252,10.1275754,2.7877758,3.5925856,269.0670266,93.1785137,63.1370047,50.2226706,22.5849958,25.7486673,8.3775267,2.9500176,2.8676302,485.9500416,186.0936037,99.0175159,88.8351635,41.6731639,46.5040652,15.3810388,4.1915726,4.253918,306.1432719,118.0245464,60.4644692,55.9388041,28.0828517,28.9557015,9.4615023,2.3808502,2.8345465,179.8067697,68.0690573,38.5530467,32.8963594,13.5903122,17.5483637,5.9195365,1.8107224,1.4193715,122.703869,33.8281791,35.861882,23.6681408,11.4992831,10.9698021,3.1240633,1.5462208,2.2062978,33.4436121,8.7187227,11.277924,6.3418296,2.5045995,2.7694985,0.6660731,0.4069256,0.7580391,89.2602569,25.1094564,24.583958,17.3263112,8.9946836,8.2003036,2.4579902,1.1392952,1.4482587,8.0017189,8.4480122,6.7840388,9.1893471,8.0423737,8.0225342,9.1711183,7.4865486,4.7903363,7.4115213,8.0465496,6.0886773,8.2589061,7.7236641,7.334013,8.128883,6.1061362,4.7573644,8.8957739,9.0630759,7.795699,10.6816535,8.5184258,9.0718907,10.8533619,9.5204689,4.8322943,7.9199647,8.7243457,6.2026348,9.0230033,8.0945024,8.1364328,9.5074199,6.295198,3.9736335,7.2141398,8.0602454,5.5531591,8.0436683,7.6986158,7.1878615,8.1358181,5.5732757,4.1395971,9.5030055,10.1784269
1986-05-01 00:00:00,594.5002444,211.4891577,123.1242951,120.2666401,54.5804635,57.2398663,17.1469085,5.0141154,5.6387978,337.9512041,126.1802933,60.9556863,69.8268127,32.2627349,32.9065484,9.9324312,2.7439983,3.142699,256.5490403,85.3088644,62.1686088,50.4398274,22.3177286,24.3333179,7.2144773,2.2701171,2.4960988,484.6767615,177.2720706,91.4929276,101.6132785,45.357525,47.6800039,14.6418317,3.3765658,3.2425584,309.9912836,117.0874006,54.6194513,65.0854216,30.1066223,29.371892,9.2887327,2.2099657,2.2217974,174.6854779,60.18467,36.8734763,36.5278569,15.2509027,18.3081119,5.353099,1.1666001,1.020761,109.8234829,34.2170871,31.6313675,18.6533616,9.2229385,9.5598624,2.5050768,1.6375496,2.3962394,27.9599205,9.0928927,6.336235,4.7413911,2.1561126,3.5346564,0.6436985,0.5340326,0.9209016,81.8635624,25.1241944,25.2951325,13.9119705,7.0668259,6.025206,1.8613783,1.103517,1.4753378,7.8497733,8.1900183,6.2341263,9.8320041,8.2362793,7.9834093,8.5252826,6.400209,4.2134592,7.4013255,8.0126282,5.1913803,9.3773654,8.1407802,7.6332995,8.028775,5.9288435,4.1832868,8.5306495,8.4672839,7.7629857,10.5393784,8.3783627,8.5113322,9.3186619,7.0806605,4.2520722,7.9080549,8.3339292,5.7453978,10.3237164,8.7387986,8.3236754,9.1574043,5.1328344,3.0155926,7.3003942,7.9715031,4.9885098,9.4690063,8.2009041,7.3261208,8.0368306,5.1422852,3.2407702,9.2785875,9.1426032
1986-06-01 00:00:00,563.8085457,205.6384529,115.1345037,111.1529817,50.4967238,54.4060809,15.8089936,4.5250546,6.6457545,321.3208054,121.5256367,57.2179197,64.4787419,30.9611633,30.669891,9.7682022,3.2825627,3.4166879,242.4877403,84.1128162,57.916584,46.6742398,19.5355605,23.7361899,6.0407914,1.2424919,3.2290666,458.3738449,172.0501568,88.3417114,89.8502428,43.8844215,43.6512223,13.8810532,3.8139104,2.9011265,294.201636,113.0558951,50.7527466,58.6814787,29.6330284,28.2503425,9.2433276,2.6848471,1.89997,164.1722089,58.9942617,37.5889648,31.1687641,14.2513931,15.4008798,4.6377256,1.1290633,1.0011565,105.4347008,33.5882961,26.7927923,21.3027389,6.6123023,10.7548586,1.9279404,0.7111442,3.744628,27.1191694,8.4697416,6.4651731,5.7972632,1.3281349,2.4195485,0.5248746,0.5977156,1.5167179,78.3155314,25.1185545,20.3276192,15.5054757,5.2841674,8.3353101,1.4030658,0.1134286,2.2279101,7.4464708,7.9587626,5.8403752,9.0380653,7.6839649,7.6055058,7.9527517,5.74274,4.8723515,7.0169991,7.7187683,4.8576004,8.5581786,7.8093094,7.1317572,7.9261051,6.7993916,4.5309349,8.1036978,8.3331017,7.2993407,9.7969722,7.4933485,8.3195992,7.9962216,4.0712358,5.2944839,7.4868302,8.1016161,5.5435179,9.0974454,8.4444402,7.6880645,8.6937239,5.8541526,2.7571015,6.8935585,7.6856901,4.6184724,8.396491,8.0337012,7.0164231,7.9594725,6.1034458,2.8195452,8.8520385,9.0390468
1986-07-01 00:00:00,596.0759523,212.0143297,127.9032476,117.8950463,55.3970298,54.7900771,15.6584371,6.9026013,5.5151834,342.9028165,124.4929243,68.3845564,67.8521469,33.2057495,31.7513681,9.5014306,5.1106941,2.6039466,253.1731358,87.5214054,59.5186912,50.0428994,22.1912803,23.038709,6.1570065,1.7919072,2.9112368,492.1507586,181.7373873,98.5365711,100.6724905,46.063262,42.9422223,13.2566761,6.2528967,2.6892526,318.3189727,117.0802454,61.9939128,63.8133502,31.6622012,28.1049433,9.1235423,4.7832127,1.7575648,173.8317859,64.6571419,36.5426583,36.8591403,14.4010608,14.837279,4.1331338,1.469684,0.9316878,103.9251937,30.2769424,29.3666765,17.2225558,9.3337678,11.8478548,2.401761,0.6497046,2.8259308,24.5838438,7.4126789,6.3906436,4.0387967,1.5435483,3.6464248,0.3778883,0.3274814,0.8463818,79.3413499,22.8642635,22.9760329,13.1837591,7.7902195,8.20143,2.0238727,0.3222232,1.979549,7.85595,8.2058183,6.4529777,9.6029931,8.4299713,7.5913785,7.7856647,8.8577282,4.0504174,7.5016755,7.9413653,5.8071574,9.0391896,8.4351247,7.339209,7.6324436,10.5005968,3.4405035,8.3927854,8.6138374,7.398312,10.4901514,8.4222719,7.9687214,8.0345717,6.1247265,4.8136891,8.0014128,8.5864446,6.1312576,10.0895683,8.8911299,7.4813371,8.2618655,9.0560602,2.495705,7.4592281,8.0042049,5.6198277,9.1537072,8.6158618,6.9338551,7.7693679,10.4178093,2.5733746,9.2299427,9.8890238
1986-08-01 00:00:00,597.6290645,211.5246076,132.2559805,114.9335301,56.8889802,55.0875239,16.2654603,5.7096934,4.9632885,349.2517967,125.4553056,74.0824764,66.5840923,34.5720214,32.6375066,9.4450084,4.4459756,2.0294104,248.3772678,86.069302,58.1735041,48.3494378,22.3169588,22.4500173,6.8204519,1.2637178,2.9338781,491.8147414,178.9441686,104.601211,94.6769398,49.2278,43.4546677,13.5596294,5.1704933,2.1798316,320.9032272,116.4063862,65.925273,62.3940837,32.3605402,29.9742913,8.6202101,4.1910354,1.0314073,170.9115142,62.5377824,38.675938,32.2828561,16.8672598,13.4803764,4.9394193,0.9794579,1.1484243,105.8143231,32.580439,27.6547695,20.2565903,7.6611802,11.6328562,2.7058309,0.5392001,2.7834569,28.3485695,9.0489194,8.1572034,4.1900086,2.2114812,2.6632153,0.8247983,0.2549402,0.9980031,77.4657536,23.5315196,19.4975661,16.0665817,5.449699,8.9696409,1.8810326,0.2842599,1.7854538,7.9512614,8.2927757,6.7447963,9.3748834,8.7017743,7.7110816,8.1581718,7.4102444,3.7031885,7.672823,8.0780024,6.2776327,8.8865665,8.7998628,7.5735736,7.6889806,9.1733216,2.732417,8.3788076,8.6271112,7.4509067,10.1423996,8.554066,7.9201364,8.9111911,4.4209147,4.9097785,8.0618325,8.5417663,6.5308312,9.5532728,9.523767,7.6890864,8.5540272,7.8781378,2.0426284,7.5628508,8.0242328,5.9843675,8.9666085,8.8200328,7.4684301,7.484934,9.4682622,1.5321946,9.2017463,9.707126
1986-09-01 00:00:00,633.0767289,224.6646909,142.2714529,116.2511096,63.9846607,58.8348647,16.3896447,4.7750682,5.9052372,363.3765489,129.6897661,77.9887866,67.1208815,39.0215342,33.6789433,9.6439783,3.0999264,3.1327325,269.70018,94.9749248,64.2826663,49.1302281,24.9631265,25.1559214,6.7456664,1.6751418,2.7725047,518.3490447,187.7362648,113.2009908,94.8898271,53.9759093,48.1455278,13.557322,3.7879821,3.0552208,333.9504838,121.0071897,70.2819896,61.5453002,36.1458957,31.3388279,8.8870439,2.999355,1.7448818,184.3985609,66.7290751,42.9190012,33.3445269,17.8300136,16.8066999,4.6702781,0.7886271,1.310339,114.7276842,36.9284261,29.0704621,21.3612825,10.0087514,10.6893369,2.8323227,0.9870861,2.8500164,29.4260651,8.6825764,7.706797,5.5755813,2.8756385,2.3401154,0.7569344,0.1005714,1.3878507,85.3016191,28.2458497,21.3636651,15.7857012,7.1331129,8.3492215,2.0753883,0.8865147,1.4621657,8.2499806,8.6701567,7.0406269,9.3052721,9.5602049,8.0720125,8.140552,5.9728558,4.44092,7.8593841,8.2253316,6.4688302,8.8789936,9.6958075,7.7397975,7.7697679,6.3298546,4.2044992,8.8420441,9.361473,7.8863544,9.9584482,9.3556715,8.564157,8.7366082,5.4083862,4.7422236,8.3437479,8.802767,6.9277495,9.4458824,10.1819108,8.3474055,8.4483638,5.6156008,2.8734035,7.7469963,8.1915897,6.2590177,8.7832798,9.6663727,7.740888,7.593406,6.4547596,2.5808356,9.6964335,10.1801301
1986-10-01 00:00:00,591.0128257,211.1295281,128.1071656,113.0873668,61.7799834,50.2180911,18.185472,3.3842222,5.1209965,341.7072812,125.7279611,68.8547813,65.2621085,36.1851162,29.9473946,10.6112702,2.4111016,2.7075477,249.3055445,85.401567,59.2523843,47.8252583,25.5948672,20.2706965,7.5742018,0.9731206,2.4134488,486.236358,181.0811448,100.6272322,91.7024772,50.9353886,41.767852,14.967763,2.4517564,2.7027438,315.402665,118.5415176,62.4201315,59.3802567,33.6955775,27.7068696,9.9611171,2.2933516,1.4038434,170.833693,62.5396272,38.2071007,32.3222205,17.2398111,14.0609824,5.0066459,0.1584048,1.2989004,104.7764677,30.0483833,27.4799334,21.3848896,10.8445948,8.4502391,3.217709,0.9324658,2.4182527,26.3046162,7.1864435,6.4346498,5.8818518,2.4895387,2.240525,0.6501531,0.11775,1.3037043,78.4718515,22.8619398,21.0452836,15.5030378,8.3550561,6.2097141,2.5675559,0.8147158,1.1145484,7.7546691,8.1860662,6.3761835,9.1319903,9.3028722,7.0053423,8.9909296,4.4288072,3.7904433,7.4497397,8.0191994,5.7583125,8.70854,9.0737809,6.9739954,8.5747304,5.0686812,3.642748,8.2155819,8.4447639,7.2844843,9.7809887,9.6472218,7.0521726,9.646924,3.3735923,3.9710705,7.8767032,8.5627192,6.1851798,9.1497485,9.6668394,7.3289335,9.3157419,3.749159,2.5424433,7.3711797,8.0698749,5.6050959,8.5517251,9.0477609,6.9256341,8.5339546,5.0735029,2.0791836,9.0186253,9.6837036
